,CID,SID,target
6997,16031915,332897417,0
6998,1241975,333163447,0
6999,45597355,333046703,1
7000,15997367,333451267,0
7001,117090242,310299156,0
7002,3931158,333311150,0
7003,18587858,333483480,0
7004,842777,333135225,0
7005,2380128,332911340,0
7006,135400552,333074595,1
7007,117084289,310292807,0
7008,3160321,333032434,0
7009,2846428,333087799,0
7010,6284094,333425680,1
7011,2429318,332924617,0
7012,658035,332876199,0
7013,126464322,333067865,0
7014,4062497,333451519,1
7015,16955811,333481889,0
7016,5421856,332917960,0
7017,24789630,333421424,1
7018,45185240,333065968,0
7019,3753296,332900132,0
7020,2871183,333100045,1
7021,7357323,333031256,0
7022,18564375,332892918,0
7023,4638501,333316917,0
7024,126480166,333492977,0
7025,3654813,333424935,0
7026,10433396,333472814,0
7027,6510735,333289171,0
7028,3660226,333437531,0
7029,806497,333119775,0
7030,67652,332949051,0
7031,545498,333195254,0
7032,22432392,333028089,1
7033,2866426,333096806,0
7034,3143102,333195208,0
7035,3444876,333423261,0
7036,7253913,332895336,1
7037,117079919,310288171,0
7038,16236470,332898983,0
7039,54684458,333262700,0
7040,117087984,310296772,0
7041,1451423,333214522,1
7042,2044132,333144884,1
7043,3220943,333224555,0
7044,1045166,333413148,0
7045,4111746,333461764,0
7046,2207090,333154103,0
7047,16190595,333056220,0
7048,653490,333226763,0
7049,1242171,333168345,0
7050,3301575,332880657,1
7051,42365860,333067426,1
7052,16817,332949961,1
7053,16012792,332975251,0
7054,45165681,333061305,1
7055,1430066,333222574,0
7056,45183661,333065615,1
7057,3564807,333260201,0
7058,221464,333084704,0
7059,2894832,333399178,0
7060,2079342,332928194,0
7061,2226121,333171817,1
7062,2421569,332915863,0
7063,2715404,332945973,0
7064,5448166,333323964,0
7065,1332376,333364698,0
7066,22513554,333033861,0
7067,765364,333266992,0
7068,7161235,332895585,0
7069,126465737,333069710,0
7070,740368,333346058,0
7071,3263533,333299447,0
7072,5215440,333454816,0
7073,4788393,332942505,0
7074,652745,333198858,0
7075,67582,333306915,0
7076,1420559,333356255,0
7077,135545754,333024127,0
7078,3157110,333199837,0
7079,877768,333102941,0
7080,719304,333306282,0
7081,1348579,333110043,1
7082,4112999,333305795,0
7083,6616718,333448766,0
7084,6616263,333434283,0
7085,1141704,333344966,1
7086,5640603,332887847,0
7087,22510109,333032075,0
7088,1045717,333244040,0
7089,3527808,333437921,0
7090,2852310,333354167,0
7091,3239620,333298690,0
7092,44116402,333487375,0
7093,3129207,333301789,0
7094,869563,333096955,0
7095,804507,333128635,0
7096,4523648,332904959,0
7097,2949312,333148155,0
7098,4412009,332878839,0
7099,845106,333108628,0
7100,20884043,333014796,1
7101,2290665,333122391,0
7102,5953024,332923782,0
7103,2855047,333294518,1
7104,2855849,333281290,0
7105,4231819,333313914,0
7106,24070829,333383900,0
7107,16842411,333479358,0
7108,4074591,333452566,0
7109,535393,333081299,0
7110,40887194,321948545,1
7111,4830597,332931259,0
7112,877863,333101999,1
7113,20901120,333037499,1
7114,6625174,333029844,0
7115,46370946,333448490,0
7116,2552868,332933807,0
7117,690774,333080111,0
7118,3552750,333265777,0
7119,871422,333089513,0
7120,4791450,332943677,0
7121,2881225,333350583,0
7122,2981870,333177901,0
7123,4523035,333272417,0
7124,4784693,332941840,1
7125,7638839,333482213,0
7126,4840097,332939769,0
7127,1301247,333160329,1
7128,2870411,333298661,0
7129,2959007,333445000,0
7130,2864746,333281288,0
7131,3903945,333032162,0
7132,112887464,310300366,0
7133,7197571,332891745,0
7134,25043572,333334009,0
7135,27549570,333484980,0
7136,135674296,333246265,0
7137,973346,333160232,0
7138,135463177,332958064,0
7139,3117487,333304662,0
7140,2920762,333378009,0
7141,4457846,333467732,0
7142,2972105,333171891,0
7143,858268,333213859,0
7144,8874878,333033038,0
7145,1713216,333382085,0
7146,46256406,333009431,0
7147,3481640,333378497,0
7148,794120,333081759,0
7149,117084323,310292843,1
7150,4895444,332888597,1
7151,727110,333085067,0
7152,2985676,333179944,0
7153,117082760,310291184,1
7154,5218130,333016564,0
7155,7758864,333335782,0
7156,126466878,333139073,0
7157,2834562,333358538,0
7158,22549684,333035630,1
7159,2955955,333155130,0
7160,2934891,333136149,1
7161,2902206,333346465,0
7162,117092490,310301514,1
7163,25285548,333486653,0
7164,135421545,333076783,0
7165,4685494,332885074,0
7166,2445407,332931413,1
7167,4135623,333445227,1
7168,5429467,333338965,0
7169,2918010,333123191,0
7170,2327558,332900249,0
7171,5061207,333448245,1
7172,56855503,333049956,0
7173,46371553,333457089,0
7174,22333709,333418378,0
7175,755357,333403304,0
7176,2952712,333151081,0
7177,6626184,333038885,0
7178,135470646,333118738,0
7179,6621839,332969213,0
7180,2831516,333075018,0
7181,5290452,333398874,0
7182,2927855,333380692,0
7183,45175732,333041868,0
7184,269312,333270448,0
7185,1072454,333379044,0
7186,5736405,333130087,0
7187,5096370,333437809,0
7188,27546008,321947296,0
7189,4420483,333468201,0
7190,2225415,333170849,1
7191,4231601,333266764,0
7192,2921998,333326608,0
7193,46260475,333029700,0
7194,5035860,332931627,0
7195,3298148,333457004,0
7196,806950,333119968,1
7197,9675527,333294961,0
7198,99363,332957872,1
7199,3241670,332969040,0
7200,135414218,333312869,0
7201,6894771,333100357,0
7202,4568692,332962581,0
7203,23602039,332974696,0
7204,117093305,310302388,1
7205,135560088,332995678,0
7206,1131028,333237839,1
7207,117079207,310287382,0
7208,6621042,333417227,0
7209,43814836,333212968,1
7210,5065308,333038218,0
7211,2564324,332936100,0
7212,22522485,333019089,0
7213,2130128,333126402,0
7214,2938894,333139304,1
7215,2864112,333284918,0
7216,4148272,333473715,0
7217,1842032,333362471,0
7218,3684095,333022635,0
7219,5045935,332982051,1
7220,46272170,333026219,0
7221,4551247,333012117,0
7222,126480165,333493255,1
7223,3495799,333191594,0
7224,135470754,333097882,0
7225,6166164,332918853,0
7226,30849204,333485178,0
7227,45183367,333043517,0
7228,7161992,332891184,0
7229,2985975,333179450,1
7230,3138170,333233737,0
7231,45197113,333046661,0
7232,3114022,321942615,0
7233,2901510,333114153,0
7234,6611252,333073742,1
7235,4409209,332980821,0
7236,9585901,333087451,1
7237,934744,333165129,0
7238,16188625,333044748,0
7239,3210242,333206783,0
7240,25040991,333449542,0
7241,16240042,333039213,0
7242,20881907,332972891,0
7243,3098311,333192890,1
7244,1906101,332987080,0
7245,2468440,332919595,0
7246,4060872,333038337,0
7247,2790567,333362567,0
7248,807412,333119323,1
7249,18572375,333479479,0
7250,5732633,333493235,0
7251,5307733,332982948,0
7252,1864426,333182251,0
7253,35027731,354331273,0
7254,535997,333382716,0
7255,1324855,333124998,0
7256,1450942,333225250,0
7257,2477780,332931517,0
7258,4625561,333262886,0
7259,2882724,333307375,0
7260,3489948,333422685,0
7261,2146229,333172674,0
7262,4067220,333022499,0
7263,4104225,333422874,0
7264,1367092,333097899,0
7265,23855571,333330563,0
7266,4210725,332924484,0
7267,5733474,333364203,0
7268,4260484,332880139,0
7269,1347077,333335448,0
7270,118755249,333065344,0
7271,4795349,332945690,0
7272,5736145,333130035,0
7273,581581,333408849,0
7274,45187057,333044166,0
7275,46253742,332970189,1
7276,117082464,310290855,0
7277,126474263,333258165,0
7278,117084633,310293181,0
7279,3127890,333403036,0
7280,5761227,333189601,0
7281,2132370,333351933,0
7282,3685286,333440325,0
7283,2265980,333104887,0
7284,117091069,310300023,0
7285,4787897,332942637,0
7286,45504395,333491274,0
7287,2864511,333304514,0
7288,2757885,333189113,0
7289,797843,333122771,0
7290,1534223,332911047,0
7291,9678013,332984108,0
7292,2888279,333107921,0
7293,4145899,321946480,0
7294,841759,333133462,0
7295,4803323,332947575,0
7296,1170571,333216947,0
7297,20968462,333023323,0
7298,2885783,333105710,0
7299,6418074,333451730,0
7300,135404035,333398980,0
7301,5765715,333322872,0
7302,4243251,333259337,0
7303,16667780,333246890,0
7304,2871200,333295352,0
7305,1254297,333400860,0
7306,3157524,333351924,0
7307,16799735,333479971,1
7308,135492213,333103542,0
7309,5210300,333135199,0
7310,46499649,332958429,0
7311,2882299,333327140,0
7312,117078255,310286528,0
7313,2979761,333176196,0
7314,4422007,332879396,0
7315,783950,333087227,0
7316,1181295,333334143,0
7317,602003,333405638,1
7318,5758452,333285730,0
7319,135798679,332883143,0
7320,3111958,333280038,0
7321,2263701,333336214,0
7322,25281779,333047685,0
7323,17367243,333350879,0
7324,26331711,333055192,0
7325,647199,333208553,0
7326,20909947,333037765,0
7327,6308965,333291183,0
7328,2963416,333162969,0
7329,1815775,333147773,1
7330,2789331,333369564,0
7331,126478268,333396645,0
7332,1070878,333372405,0
7333,135411311,333095548,0
7334,12004834,333437875,0
7335,22515786,333017312,0
7336,723428,333279596,0
7337,5114033,332878448,0
7338,1088931,333242401,0
7339,4680350,332882151,0
7340,126470207,333250809,0
7341,1002947,333236991,0
7342,6866237,332984749,1
7343,712252,333334314,0
7344,2966910,333165577,0
7345,990970,333172947,0
7346,46496745,333297676,0
7347,136673336,333211850,0
7348,136680819,333228737,0
7349,117090056,310298964,0
7350,868511,333088151,0
7351,3114614,333234221,0
7352,91886856,332983758,0
7353,4220612,333316861,0
7354,2910471,333119804,0
7355,18560080,332887255,1
7356,4316674,332903854,1
7357,95797911,333213316,1
7358,56858498,333055234,0
7359,46504182,333421853,0
7360,22513585,333033572,1
7361,1896681,332985020,0
7362,659281,333354529,0
7363,3217694,333219471,0
7364,6273004,333314523,1
7365,126473988,333257847,0
7366,2855118,333309295,0
7367,6899404,332901446,0
7368,889765,333140053,0
7369,6870247,332954056,0
7370,4143415,332915341,0
7371,135412551,332998561,0
7372,2866605,333381091,0
7373,16012301,333016487,0
7374,3130318,333192777,0
7375,721687,333272507,0
7376,1568869,333126359,1
7377,6619348,333000775,1
7378,3148159,333237263,0
7379,21212103,333315767,0
7380,649678,333207769,1
7381,135542834,332926960,0
7382,45167296,333159250,0
7383,20860676,333007515,0
7384,16672474,333211747,0
7385,46958911,333246912,0
7386,2939658,333140183,1
7387,3596501,332962645,0
7388,1297210,333136823,0
7389,1249672,333171107,0
7390,9606842,332955794,0
7391,22552143,333019376,0
7392,46261627,333030224,1
7393,3539787,333423118,0
7394,24865246,333229002,0
7395,724978,333139124,0
7396,2962812,333161642,0
7397,6870577,332985494,0
7398,126461627,333058205,0
7399,1254755,333401793,0
7400,15996529,333366901,1
7401,680991,333112673,0
7402,43812797,333232738,0
7403,1341915,333317428,0
7404,117088209,310297012,0
7405,2213249,333082556,0
7406,4325479,333445841,0
7407,6219598,332947507,0
7408,2787271,333072950,0
7409,886119,333117986,0
7410,5069632,333301289,1
7411,2979849,333176290,0
7412,1082191,333293504,0
7413,22303585,333314089,0
7414,4342523,333422873,0
7415,16192418,333053646,0
7416,4782809,332941583,0
7417,2207247,333154365,0
7418,1365254,333332164,0
7419,2988975,333181561,0
7420,126459327,333036028,0
7421,16674189,333246435,1
7422,2171144,333110903,0
7423,1291696,333310155,0
7424,45222517,333053005,0
7425,2917942,333123633,1
7426,718804,333355195,0
7427,645543,333221979,0
7428,5054745,333449985,0
7429,2424558,332922310,0
7430,1008120,333162656,0
7431,3693805,332990696,0
7432,18574004,332896550,0
7433,135419717,332963811,0
7434,2269220,333364829,0
7435,56764804,333493085,0
7436,3105852,333277179,0
7437,4078150,333344454,0
7438,955829,333146349,0
7439,2954430,333154024,0
7440,2086618,332929215,0
7441,5741248,333172692,0
7442,135414113,333273363,0
7443,3146570,333361600,0
7444,3785050,333364339,0
7445,2898102,333369856,0
7446,43813534,333232615,0
7447,135499019,333205780,0
7448,2386644,332913761,0
7449,2888963,333395341,0
7450,1261696,333165034,0
7451,2488507,332919972,0
7452,3763829,333377711,0
7453,584509,333271140,0
7454,126462065,333055403,0
7455,5286785,333295900,0
7456,2488995,332920151,0
7457,49677959,333492480,0
7458,1188896,333369726,0
7459,7205115,332891938,0
7460,6868398,332953184,1
7461,23737191,333338121,0
7462,117090487,310299412,0
7463,135416215,333319446,0
7464,117076515,310285155,0
7465,726778,333308130,0
7466,22517776,333034657,0
7467,5064257,333458139,1
7468,4607169,333381823,0
7469,1252528,333173971,0
7470,1561688,333370519,0
7471,24746960,333341557,0
7472,4828989,332947933,0
7473,3239032,332983035,0
7474,126469307,333249116,0
7475,1913526,333402053,0
7476,7199601,332892386,0
7477,126459333,333036859,0
7478,5309359,333015994,0
7479,126459564,333035683,1
7480,1237648,333083534,0
7481,5341718,333093332,0
7482,126469161,333252379,0
7483,117089207,310298071,0
7484,1337085,333112530,0
7485,117079989,310288246,0
7486,4878162,332935605,0
7487,2108021,332926805,0
7488,2222386,333165530,0
7489,5742460,332925321,0
7490,6625373,333030273,0
7491,4072707,333299199,0
7492,93297,333263143,0
7493,43814188,333229280,0
7494,828540,333198751,0
7495,276249,333105921,0
7496,2872925,333306830,0
7497,1362206,333332959,0
7498,4609866,333474208,0
7499,18577739,333480348,0
7500,135541802,333091867,0
7501,1444905,333208322,0
7502,135448406,332877063,1
7503,653470,333216630,0
7504,22427069,332999895,0
7505,2222651,333165283,1
7506,3756197,333402414,0
7507,724490,333138820,0
7508,1557664,333344969,0
7509,703703,333326516,0
7510,2927356,333129190,0
7511,2961124,333160404,0
7512,46259066,333012011,0
7513,1188396,333117243,0
7514,746079,333366043,0
7515,23932110,333438428,1
7516,15992215,333294956,0
7517,3235671,333022690,0
7518,776976,333340167,0
7519,2863274,333294931,0
7520,3212226,333206281,0
7521,1570256,332986197,0
7522,1930829,333361808,0
7523,5052085,333352030,0
7524,4070691,333022002,0
7525,4649883,333289650,0
7526,5223016,333259778,0
7527,128768,333263423,1
7528,126461594,333054611,0
7529,2835249,333368264,0
7530,3529867,333316626,0
7531,5154533,332912432,0
7532,135412380,333406918,0
7533,764752,333318843,0
7534,3148115,333193574,0
7535,45221270,333092697,1
7536,126459436,333037105,0
7537,991002,333171412,1
7538,1799228,333333855,0
7539,2059284,333000403,0
7540,4582697,333419538,0
7541,3113243,333245997,0
7542,6862012,332986979,1
7543,2549847,332939313,0
7544,3122536,333293563,0
7545,3794108,333405691,1
7546,823735,333116336,0
7547,117087178,310295906,0
7548,952488,333162324,1
7549,7190843,333019773,0
7550,712644,333335887,0
7551,53207406,333016041,0
7552,3331384,333450600,0
7553,4531633,333318565,0
7554,6621712,333003368,0
7555,1972380,333285418,0
7556,5393102,332984406,0
7557,3660907,333450282,0
7558,44088108,333490265,0
7559,1020385,332988442,0
7560,4802863,332947027,0
7561,998055,333265439,0
7562,2429080,332924391,0
7563,1069614,333407499,0
7564,7183873,332897082,0
7565,46950390,333227223,0
7566,136333865,332954706,1
7567,9585269,333077242,0
7568,45188623,333066923,0
7569,1876917,333361764,0
7570,30374124,333489187,0
7571,121364,333090679,0
7572,2843392,333286799,0
7573,2956013,333155112,0
7574,44118055,333490440,1
7575,117091105,310300062,0
7576,45219393,333052059,1
7577,135674310,333210968,0
7578,137127890,333299096,0
7579,45253027,333059756,1
7580,54686949,333085051,0
7581,15991155,333363950,0
7582,11838409,333340144,0
7583,3193712,333209834,0
7584,9702881,332907526,0
7585,126466727,333125716,0
7586,18592248,333484185,0
7587,4531440,333430694,0
7588,885308,333117144,0
7589,585413,332965584,1
7590,3926123,332883343,1
7591,117082843,310291272,0
7592,9550702,332972948,0
7593,117083559,310292031,0
7594,4795916,332945464,0
7595,6615242,333336909,0
7596,3284438,333333594,0
7597,3369208,332885476,0
7598,5283126,354331875,0
7599,59662530,333259858,0
7600,2836917,333277951,0
7601,4788658,332942724,0
7602,126474645,333256813,0
7603,823518,333197485,0
7604,126475925,333267080,0
7605,2900210,333113901,0
7606,6401283,333306985,0
7607,6991704,333427358,0
7608,1352730,333100954,0
7609,7254170,332895732,0
7610,1087722,333242004,0
7611,646266,333224331,0
7612,1897468,332960426,0
7613,1091146,333284301,0
7614,20917389,333038323,1
7615,2954691,333153388,0
7616,5457719,333290000,0
7617,1084946,333241488,0
7618,3159545,333031988,1
7619,24732124,333260344,0
7620,986398,333290644,0
7621,5345546,333102923,1
7622,1558093,333340168,0
